prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed
Aichi,21937,1,0,,100.0000048738965,7537000,102.0437,,,,,,,,,,,,,,,,
Aichi,21944,1,0,,99.64363657331663,7537000,101.7143857142857,,,,,,,,,,,,,,,,
Aichi,21951,0,0,,98.75271582186686,7537000,100.8911,,,,,,,,,,,,,,,,
Aichi,21958,3,0,-7,98.75271582186686,7537000,100.8911,,,,,,,,,,,,,,,,
Aichi,21965,12,0,-.75,98.75271582186686,7537000,100.8911,,,,,,,,,,,,,,,,
Aichi,21972,15,0,-3.5,98.21301547316158,7537000,99.9751857142857,,,,,,,,,,,,,,,,
Aichi,21979,48,1,-7.75,94.97481338093006,7537000,94.47969999999999,,,,,,,,,,,,,,,,
Aichi,21986,41,11,-4.5,94.97481338093006,7537000,94.47969999999999,,,,,,,,,,,,,,0,,
Aichi,21993,22,4,-1.75,94.97481338093006,7537000,94.47969999999999,,,,,,,,,,,,,,0,,
Aichi,22000,24,3,-4,94.97481338093006,7537000,94.47969999999999,,,,,,,,,,,,,,0,,
Aichi,22007,61,1,-5.5,86.33277689338611,7537000,89.35605714285714,,,,,,,,,,,,,,0,,
Aichi,22014,99,4,-8.75,82.87596229836852,7537000,87.3066,,,,,,,,,,,,,,0,,
Aichi,22021,82,1,-20.75,82.87596229836852,7537000,87.3066,,,,,,,,,,,,,,0,,
Aichi,22028,68,6,-27.5,82.87596229836852,7537000,87.3066,,,,,,,,,,,,,,0,,
Aichi,22035,15,3,-24.5,80.59913108369392,7537000,84.79984285714285,,,,,,,,,,,,,,0,,
Aichi,22042,9,0,-28.25,77.56335613079445,7537000,81.4575,,,,,,,,,,,,,,0,,
Aichi,22049,8,0,-21.25,77.56335613079445,7537000,81.4575,,,,,,,,,,,,,,4,4,28
Aichi,22056,1,0,-17.75,77.56335613079445,7537000,81.4575,,,,,,,,,,,,,,0,0,28
Aichi,22063,1,0,-14,77.56335613079445,7537000,81.4575,,,,,,,,,,,,,,0,0,28
Aichi,22070,3,0,-11.5,84.71979417421299,7537000,86.0788,,,,,,,,,,,,,,0,0,28
Aichi,22077,5,0,-16.5,84.71979417421299,7537000,86.0788,,,,,,,,,,,,,,0,0,28
Aichi,22084,7,0,-8,84.71979417421299,7537000,86.0788,,,,,,,,,,,,,,0,0,28
Aichi,22091,0,0,-9.75,84.71979417421299,7537000,86.0788,,,,,,,,,,,,,,0,0,28
Aichi,22098,2,0,-11.75,87.74990079437542,7537000,89.4263,,,,,,,,,,,,,,0,0,28
Aichi,22105,6,0,-16,88.9619434424404,7537000,90.76530000000001,,,,,,,,,,,,,,0,0,28
Aichi,22112,109,0,-15,88.9619434424404,7537000,90.76530000000001,,,,,,,,,,,,,,0,0,28
Aichi,22119,460,1,-14.75,88.9619434424404,7537000,90.76530000000001,,,,,,,,,,,,,,1,0,28
Aichi,22126,1073,0,-12,89.42117314961042,7537000,91.59807142857143,,,,,,,,,,,,,,2,2,28
Aichi,22133,1018,2,-13,90.56924741753551,7537000,93.67999999999999,,,,,,,,,,,,,,7,7,60
Aichi,22140,607,7,-17,90.56924741753551,7537000,93.67999999999999,,,,,,,,,,,,,,13,14,60
Aichi,22147,449,13,-15.75,90.56924741753551,7537000,93.67999999999999,,,,,,,,,,,,,,16,15,70
Aichi,22154,307,8,-14.25,90.56924741753551,7537000,93.67999999999999,,,,,,,,,,,,,,19,21,70
Aichi,22161,206,9,-14.75,93.28305308567838,7537000,95.33702857142859,,,,,,,,,,,,,,18,16,70
Aichi,22168,200,2,-14.5,93.73535403036887,7537000,95.61320000000001,,,,,,,,,,,,,,15,17,70
Aichi,22175,206,5,-7,93.73535403036887,7537000,95.61320000000001,,,,,,,,,,,,,,16,19,70
Aichi,22182,187,2,-10.25,93.73535403036887,7537000,95.61320000000001,,,,,,,,,,,,,,14,14,70
Aichi,22189,147,3,-7.5,95.06119886493447,7537000,97.13765714285715,,,,,,,,,,,,,,15,17,70
Aichi,22196,102,5,-11.5,96.05558249085867,7537000,98.28100000000002,,,,,,,,,,,,,,12,12,70
Aichi,22203,146,0,-6.5,96.05558249085867,7537000,98.28100000000002,,,,,,,,,,,,,,9,10,70
Aichi,22210,184,1,-5.75,96.05558249085867,7537000,98.28100000000002,,,,,,,,,,,,,,10,10,70
Aichi,22217,406,4,-6.75,95.98689617470237,7537000,98.20994285714286,,,,,,,,,,,,,,10,10,70
Aichi,22224,537,2,-8.25,95.57477827776461,7537000,97.78359999999999,,,,,,,,,,,,,,11,11,70
Aichi,22231,834,2,-7.25,95.57477827776461,7537000,97.78359999999999,,,,,,,,,,,,,,15,15,70
Aichi,22238,1118,6,-7.75,95.57477827776461,7537000,97.78359999999999,,,,,,,,,,,,,,17,15,70
Aichi,22245,1186,10,-9,95.57477827776461,7537000,97.78359999999999,,,,,,,,,,,,,,22,16,70
Aichi,22252,1324,16,-9.75,94.69765479971061,7537000,96.48519999999999,,,,,,,,,,,,,,28,30,70
Aichi,22259,1382,12,-10.25,94.55146755336828,7537000,96.26879999999998,,,,,,,,,,,,,,28,28,70
Aichi,22266,1425,19,-12.75,94.55146755336828,7537000,96.26879999999998,,,,,,,,,,,,,,35,35,70
Aichi,22273,1537,32,-12.75,94.55146755336828,7537000,96.26879999999998,,,,,,,,,,,,,,39,39,103
Aichi,22280,1426,32,-35.5,94.85327833619233,7537000,95.89697142857143,,,,,,,,,,,,,,40,39,103
Aichi,22287,2330,48,-19.5,95.25569271329105,7537000,95.4012,,,,,,,,,,,,,,40,38,103
Aichi,22294,1854,48,-19,95.25569271329105,7537000,95.4012,,,,,,,,,,,,,,57,51,103
Aichi,22301,1569,41,-21.75,95.25569271329105,7537000,95.4012,,,,,,,,,,,,,,58,54,125
Aichi,22308,1186,36,-20,95.25569271329105,7537000,95.4012,,,,,,,,,,,,,,63,67,125
Aichi,22315,674,50,-21.25,93.72330060852902,7537000,94.54190000000001,,,,,,,,,,,,,,55,60,125
Aichi,22322,509,28,-18.5,93.72330060852902,7537000,94.54190000000001,,,,,,,,,,,,,,42,45,126
Aichi,22329,367,28,-19,93.72330060852902,7537000,94.54190000000001,,,,,,,,,,,,,,34,35,126
Aichi,22336,291,12,-14.5,93.72330060852902,7537000,94.54190000000001,,,,,,,,,,,,,,31,31,126
Aichi,22343,301,23,-15.5,95.45356455361646,7537000,96.61310000000002,,,,,,,,,,,,,,31,33,126
Aichi,22350,288,15,-12,95.45356455361646,7537000,96.61310000000002,,,,,,,,,,,,,,26,26,126
Aichi,22357,267,14,-10.25,95.45356455361646,7537000,96.61310000000002,,,,,,,,,,,,,,12,16,126
Aichi,22364,455,5,-5.75,95.45356455361646,7537000,96.61310000000002,,,,,,,,,,,,,,10,11,126
Aichi,22371,655,15,-2.75,95.45356455361645,7537000,96.81361428571429,,,,,,,,,,,,,,11,9,126
Aichi,22378,987,14,-9.25,,7537000,96.96400000000001,,,,,,,,,,,,,,7,6,126
Aichi,22385,1385,8,-12.25,,7537000,96.96400000000001,1190,1190,0,,,,,,,.089011893,.089011893,,,8,7,126
Aichi,22392,1768,7,-8.75,,7537000,96.96400000000001,2171,2171,0,137063,99994,37069,.051854204,.056669749,.04218455,.029003901,.029003901,,,15,15,126
Aichi,22399,2229,14,-14.5,,7537000,96.43102857142857,6405,6405,0,201384,155262,46122,.055586103,.060180888,.044220604,.0299404,.0299404,,,31,29,126
Aichi,22406,2525,20,-14.25,,7537000,95.09860000000002,12536,11570,966,232493,178287,54206,.056772381,.060516994,.047172036,.036746621,.034868196,.10358138,,36,34,126
Aichi,22413,4022,19,-14.75,,7537000,95.09860000000002,57405,55296,2109,297030,205364,91666,.057887528,.059225585,.055098701,.05850197,.06054892,.031012882,,57,54,126
Aichi,22420,3805,44,-20.75,,7537000,95.09860000000002,118896,113463,5433,370613,226345,144268,.057563022,.057079833,.058337808,.050813753,.052377854,.031296264,,79,70,146
Aichi,22427,2571,69,-14.25,,7537000,95.09860000000002,288226,276537,11689,416914,245761,171153,.056639135,.055163052,.058902338,.057845253,.05932501,.036378291,,94.5,90,146
Akita,21937,0,0,,100.0000004717201,981000,102.0437,,,,,,,,,,,,,,,,
Akita,21944,0,0,,99.96141049070984,981000,101.8313,,,,,,,,,,,,,,,,
Akita,21951,0,0,,99.86493553818421,981000,101.3003,,,,,,,,,,,,,,,,
Akita,21958,0,0,4.875,99.86493553818421,981000,101.3003,,,,,,,,,,,,,,,,
Akita,21965,0,0,.5,99.86493553818421,981000,101.3003,,,,,,,,,,,,,,,,
Akita,21972,0,0,1.75,99.22581294090462,981000,100.7452414285714,,,,,,,,,,,,,,,,
Akita,21979,2,0,-7.25,95.39107735722715,981000,97.41489,,,,,,,,,,,,,,,,
Akita,21986,0,0,-2.25,95.39107735722715,981000,97.41489,,,,,,,,,,,,,,0,,
Akita,21993,0,0,-4,95.39107735722715,981000,97.41489,,,,,,,,,,,,,,0,,
Akita,22000,2,0,2.25,95.39107735722715,981000,97.41489,,,,,,,,,,,,,,0,,
Akita,22007,7,0,-3.5,90.27401917652685,981000,93.5009042857143,,,,,,,,,,,,,,0,,
Akita,22014,4,0,-6.25,88.22719590424673,981000,91.93530999999999,,,,,,,,,,,,,,0,,
Akita,22021,1,0,-5.75,88.22719590424673,981000,91.93530999999999,,,,,,,,,,,,,,0,,
Akita,22028,0,0,-14.5,88.22719590424673,981000,91.93530999999999,,,,,,,,,,,,,,0,,
Akita,22035,0,0,-10,87.01854521363398,981000,90.88084857142857,,,,,,,,,,,,,,0,,
Akita,22042,0,0,-4,85.40701095948369,981000,89.47490000000002,,,,,,,,,,,,,,0,,
Akita,22049,0,0,.75,85.40701095948369,981000,89.47490000000002,,,,,,,,,,,,,,0,0,55
Akita,22056,0,0,-2.25,85.40701095948369,981000,89.47490000000002,,,,,,,,,,,,,,0,0,55
Akita,22063,0,0,6.75,85.40701095948369,981000,89.47490000000002,,,,,,,,,,,,,,0,0,55
Akita,22070,0,0,6.5,92.01042104646682,981000,93.8972,,,,,,,,,,,,,,0,0,55
Akita,22077,0,0,11.75,92.01042104646682,981000,93.8972,,,,,,,,,,,,,,0,0,55
Akita,22084,0,0,10.5,92.01042104646682,981000,93.8972,,,,,,,,,,,,,,0,0,55
Akita,22091,0,0,10.75,92.01042104646682,981000,93.8972,,,,,,,,,,,,,,0,0,55
Akita,22098,0,0,6.5,92.42767862990139,981000,93.30113571428571,,,,,,,,,,,,,,0,0,55
Akita,22105,0,0,2.5,92.59458166327522,981000,93.06271000000001,,,,,,,,,,,,,,0,0,55
Akita,22112,0,0,9.75,92.59458166327522,981000,93.06271000000001,,,,,,,,,,,,,,0,0,55
Akita,22119,2,0,18.25,92.59458166327522,981000,93.06271000000001,,,,,,,,,,,,,,0,0,55
Akita,22126,0,0,9.25,92.86078063107713,981000,93.05480428571427,,,,,,,,,,,,,,0,0,27
Akita,22133,17,0,11.25,93.52627805058195,981000,93.03504,,,,,,,,,,,,,,0,0,25
Akita,22140,7,0,21.5,93.52627805058195,981000,93.03504,,,,,,,,,,,,,,0,0,25
Akita,22147,3,0,-5,93.52627805058195,981000,93.03504,,,,,,,,,,,,,,0,0,21
Akita,22154,4,0,-4.6666665,93.52627805058195,981000,93.03504,,,,,,,,,,,,,,0,0,21
Akita,22161,1,0,-5,95.23970326598044,981000,94.73758285714284,,,,,,,,,,,,,,0,0,21
Akita,22168,0,0,14.5,95.52527413521351,981000,95.02134,,,,,,,,,,,,,,0,0,21
Akita,22175,3,0,16,95.52527413521351,981000,95.02134,,,,,,,,,,,,,,0,0,22
Akita,22182,0,0,18,95.52527413521351,981000,95.02134,,,,,,,,,,,,,,0,0,22
Akita,22189,5,0,17.5,96.14413314973153,981000,95.23215142857143,,,,,,,,,,,,,,0,0,22
Akita,22196,1,0,20,96.60827741062006,981000,95.39026,,,,,,,,,,,,,,0,0,22
Akita,22203,0,0,19.5,96.60827741062006,981000,95.39026,,,,,,,,,,,,,,0,0,22
Akita,22210,2,0,20.25,96.60827741062006,981000,95.39026,,,,,,,,,,,,,,0,0,22
Akita,22217,2,0,24,96.57669395340166,981000,95.49607285714286,,,,,,,,,,,,,,0,0,22
Akita,22224,4,0,10.5,96.38719321009116,981000,96.13095,,,,,,,,,,,,,,1,1,22
Akita,22231,6,0,10.25,96.38719321009116,981000,96.13095,,,,,,,,,,,,,,1,1,22
Akita,22238,1,0,10.75,96.38719321009116,981000,96.13095,,,,,,,,,,,,,,1,1,22
Akita,22245,16,1,2.75,96.38719321009116,981000,96.13095,,,,,,,,,,,,,,0,0,22
Akita,22252,0,0,0,95.87819888459155,981000,96.45604714285714,,,,,,,,,,,,,,0,0,22
Akita,22259,4,0,1.75,95.79336649700828,981000,96.51022999999999,,,,,,,,,,,,,,0,0,24
Akita,22266,1,0,-5.75,95.79336649700828,981000,96.51022999999999,,,,,,,,,,,,,,0,0,24
Akita,22273,30,0,-3,95.79336649700828,981000,96.51022999999999,,,,,,,,,,,,,,0,0,24
Akita,22280,21,0,-26.75,95.8510310007601,981000,95.47918571428571,,,,,,,,,,,,,,0,0,24
Akita,22287,27,0,-19,95.92791700576247,981000,94.10446,,,,,,,,,,,,,,0,0,24
Akita,22294,35,0,-11.25,95.92791700576247,981000,94.10446,,,,,,,,,,,,,,0,0,24
Akita,22301,39,0,-12.5,95.92791700576247,981000,94.10446,,,,,,,,,,,,,,1,0,24
Akita,22308,14,0,-11,95.92791700576247,981000,94.10446,,,,,,,,,,,,,,0,1,24
Akita,22315,8,3,-14.5,95.99539455539131,981000,95.17369999999998,,,,,,,,,,,,,,0,0,24
Akita,22322,0,1,-9.5,95.99539455539131,981000,95.17369999999998,,,,,,,,,,,,,,0,0,24
Akita,22329,0,1,-13,95.99539455539131,981000,95.17369999999998,,,,,,,,,,,,,,0,0,24
Akita,22336,0,0,-6.75,95.99539455539131,981000,95.17369999999998,,,,,,,,,,,,,,0,0,24
Akita,22343,0,0,-5.75,96.29137810723321,981000,95.73279000000001,,,,,,,,,,,,,,0,0,24
Akita,22350,0,0,-4.5,96.29137810723321,981000,95.73279000000001,,,,,,,,,,,,,,0,0,24
Akita,22357,8,0,-.25,96.29137810723321,981000,95.73279000000001,,,,,,,,,,,,,,0,0,24
Akita,22364,6,0,-.75,96.29137810723321,981000,95.73279000000001,,,,,,,,,,,,,,0,0,24
Akita,22371,18,0,1.5,96.29137810723323,981000,95.52752714285715,,,,,,,,,,,,,,0,0,24
Akita,22378,30,0,3.25,,981000,95.37358000000002,,,,,,,,,,,,,,2,2,24
Akita,22385,36,3,7.25,,981000,95.37358000000002,407,407,0,,,,,,,.030443564,.030443564,,,0,0,24
Akita,22392,47,0,16.25,,981000,95.37358000000002,1889,1889,0,26504,18213,8291,.010027096,.010321881,.0094351647,.025236467,.025236467,,,1,0,24
Akita,22399,78,0,8.5,,981000,95.02427142857144,5227,5227,0,34690,23819,10871,.009575149,.0092324493,.010422839,.024433797,.024433797,,,0,0,24
Akita,22406,104,0,14.25,,981000,94.15099999999998,7585,7487,98,36793,24963,11830,.0089844689,.0084733367,.010294897,.022233818,.02256337,.010508256,,0,0,24
Akita,22413,92,0,7.75,,981000,94.15099999999998,19622,18229,1393,45381,27721,17660,.0088442042,.0079945484,.010615093,.019996963,.01996069,.02048409,,0,0,24
Akita,22420,53,3,6.25,,981000,94.15099999999998,39375,35151,4224,55608,31983,23625,.0086369459,.0080654947,.0095532667,.016828081,.016226733,.024331937,,0,0,24
Akita,22427,14,0,7.75,,981000,94.15099999999998,64102,56878,7224,61725,37115,24610,.0083855437,.0083307633,.0084695369,.012864892,.01220194,.022482401,,1,1,24
Aomori,21937,0,0,,99.999999840466,1263000,102.0437,,,,,,,,,,,,,,,,
Aomori,21944,0,0,,99.93129109935157,1263000,101.1416857142857,,,,,,,,,,,,,,,,
Aomori,21951,0,0,,99.75951924656545,1263000,98.88665000000002,,,,,,,,,,,,,,,,
Aomori,21958,0,0,-4,99.75951924656545,1263000,98.88665000000002,,,,,,,,,,,,,,,,
Aomori,21965,0,0,0,99.75951924656545,1263000,98.88665000000002,,,,,,,,,,,,,,,,
Aomori,21972,0,0,-2,99.25197710836714,1263000,98.69618714285716,,,,,,,,,,,,,,,,
Aomori,21979,0,0,-7,96.20672427917738,1263000,97.55341,,,,,,,,,,,,,,,,
Aomori,21986,0,0,-4.5,96.20672427917738,1263000,97.55341,,,,,,,,,,,,,,0,,
Aomori,21993,0,0,-2,96.20672427917738,1263000,97.55341,,,,,,,,,,,,,,0,,
Aomori,22000,7,0,-1.25,96.20672427917738,1263000,97.55341,,,,,,,,,,,,,,0,,
Aomori,22007,4,0,-7,91.31124739624343,1263000,94.26964571428572,,,,,,,,,,,,,,0,,
Aomori,22014,11,0,-12.25,89.35305664306986,1263000,92.95614,,,,,,,,,,,,,,0,,
Aomori,22021,0,0,-11.5,89.35305664306986,1263000,92.95614,,,,,,,,,,,,,,0,,
Aomori,22028,0,0,-17.25,89.35305664306986,1263000,92.95614,,,,,,,,,,,,,,0,,
Aomori,22035,4,0,-16,88.30729213805772,1263000,92.13653571428571,,,,,,,,,,,,,,0,,
Aomori,22042,1,0,-12.25,86.91293946470819,1263000,91.04373,,,,,,,,,,,,,,0,,
Aomori,22049,0,1,-8,86.91293946470819,1263000,91.04373,,,,,,,,,,,,,,0,0,29
Aomori,22056,0,0,-10,86.91293946470819,1263000,91.04373,,,,,,,,,,,,,,0,0,29
Aomori,22063,0,0,-1,86.91293946470819,1263000,91.04373,,,,,,,,,,,,,,0,0,29
Aomori,22070,0,0,-.25,93.17635846168308,1263000,93.97691999999999,,,,,,,,,,,,,,0,0,29
Aomori,22077,0,0,2,93.17635846168308,1263000,93.97691999999999,,,,,,,,,,,,,,0,0,29
Aomori,22084,0,0,2,93.17635846168308,1263000,93.97691999999999,,,,,,,,,,,,,,0,0,29
Aomori,22091,0,0,1.25,93.17635846168308,1263000,93.97691999999999,,,,,,,,,,,,,,0,0,29
Aomori,22098,0,0,-.5,93.59025230732952,1263000,94.24317714285715,,,,,,,,,,,,,,0,0,29
Aomori,22105,3,0,2,93.75580984558812,1263000,94.34968000000002,,,,,,,,,,,,,,0,0,29
Aomori,22112,1,0,4.5,93.75580984558812,1263000,94.34968000000002,,,,,,,,,,,,,,0,0,29
Aomori,22119,0,0,9.25,93.75580984558812,1263000,94.34968000000002,,,,,,,,,,,,,,0,0,29
Aomori,22126,1,0,6.25,94.00592670353464,1263000,94.72066857142859,,,,,,,,,,,,,,0,0,29
Aomori,22133,0,0,7.5,94.63121884840095,1263000,95.64814,,,,,,,,,,,,,,0,0,29
Aomori,22140,1,0,18.25,94.63121884840095,1263000,95.64814,,,,,,,,,,,,,,0,0,29
Aomori,22147,0,0,-5,94.63121884840095,1263000,95.64814,,,,,,,,,,,,,,0,0,29
Aomori,22154,2,0,-8.75,94.63121884840095,1263000,95.64814,,,,,,,,,,,,,,0,0,29
Aomori,22161,0,0,-6.6666665,96.07681969484383,1263000,97.29784857142859,,,,,,,,,,,,,,0,0,29
Aomori,22168,0,0,-2.75,96.31775316925099,1263000,97.57280000000002,,,,,,,,,,,,,,0,0,29
Aomori,22175,0,0,8.75,96.31775316925099,1263000,97.57280000000002,,,,,,,,,,,,,,0,0,31
Aomori,22182,0,0,10,96.31775316925099,1263000,97.57280000000002,,,,,,,,,,,,,,0,0,31
Aomori,22189,2,0,9.75,96.93605202902199,1263000,98.20498857142857,,,,,,,,,,,,,,0,0,31
Aomori,22196,0,0,10.5,97.39977617385024,1263000,98.67913,,,,,,,,,,,,,,0,0,31
Aomori,22203,67,0,11.5,97.39977617385024,1263000,98.67913,,,,,,,,,,,,,,0,0,31
Aomori,22210,74,0,9,97.39977617385024,1263000,98.67913,,,,,,,,,,,,,,2,2,31
Aomori,22217,58,3,11.5,97.34670566163165,1263000,98.56893714285714,,,,,,,,,,,,,,3,2,31
Aomori,22224,37,0,2.5,97.02828258832007,1263000,97.90778,,,,,,,,,,,,,,3,3,31
Aomori,22231,5,2,-.25,97.02828258832007,1263000,97.90778,,,,,,,,,,,,,,2,2,31
Aomori,22238,2,0,.25,97.02828258832007,1263000,97.90778,,,,,,,,,,,,,,2,2,31
Aomori,22245,7,0,-4,97.02828258832007,1263000,97.90778,,,,,,,,,,,,,,2,2,31
Aomori,22252,43,0,-5,96.46016786684598,1263000,98.54481714285714,,,,,,,,,,,,,,2,2,31
Aomori,22259,43,0,-5.75,96.36548207993367,1263000,98.65098999999999,,,,,,,,,,,,,,2,2,31
Aomori,22266,17,0,-10,96.36548207993367,1263000,98.65098999999999,,,,,,,,,,,,,,2,2,31
Aomori,22273,38,1,-8,96.36548207993367,1263000,98.65098999999999,,,,,,,,,,,,,,2,2,31
Aomori,22280,78,1,-27.25,96.37050984848027,1263000,97.91937142857141,,,,,,,,,,,,,,2,2,31
Aomori,22287,55,0,-20.25,96.37721353987573,1263000,96.94388000000001,,,,,,,,,,,,,,2,2,31
Aomori,22294,82,0,-18,96.37721353987573,1263000,96.94388000000001,,,,,,,,,,,,,,1,2,31
Aomori,22301,34,1,-19,96.37721353987573,1263000,96.94388000000001,,,,,,,,,,,,,,3,3,31
Aomori,22308,40,4,-15.25,96.37721353987573,1263000,96.94388000000001,,,,,,,,,,,,,,2,2,31
Aomori,22315,27,0,-19.75,95.88584900330159,1263000,96.78805999999999,,,,,,,,,,,,,,1,1,31
Aomori,22322,61,4,-15,95.88584900330159,1263000,96.78805999999999,,,,,,,,,,,,,,0,1,31
Aomori,22329,7,2,-19,95.88584900330159,1263000,96.78805999999999,,,,,,,,,,,,,,1,1,31
Aomori,22336,4,1,-14.75,95.88584900330159,1263000,96.78805999999999,,,,,,,,,,,,,,0,0,31
Aomori,22343,4,0,-13.25,96.68699545264873,1263000,97.52432,,,,,,,,,,,,,,1,1,31
Aomori,22350,39,0,-12.25,96.68699545264873,1263000,97.52432,,,,,,,,,,,,,,0,0,31
Aomori,22357,37,0,-8.5,96.68699545264873,1263000,97.52432,,,,,,,,,,,,,,0,0,31
Aomori,22364,48,0,-5.75,96.68699545264873,1263000,97.52432,,,,,,,,,,,,,,1,0,31
Aomori,22371,136,0,-5.5,96.68699545264873,1263000,97.86126857142857,,,,,,,,,,,,,,0,0,31
Aomori,22378,83,0,-7,,1263000,98.11397999999998,,,,,,,,,,,,,,0,0,31
Aomori,22385,142,0,-3.25,,1263000,98.11397999999998,1017,1017,0,,,,,,,.076071508,.076071508,,,0,0,31
Aomori,22392,177,2,10,,1263000,98.11397999999998,2211,2211,0,28342,18443,9899,.010722455,.01045223,.01126507,.029538289,.029538289,,,0,0,31
Aomori,22399,138,1,3.75,,1263000,97.81458571428571,4345,4345,0,38446,26937,11509,.010611882,.010441014,.011034537,.020310856,.020310856,,,1,0,31
Aomori,22406,161,3,2.25,,1263000,97.06610000000001,6025,5813,212,43071,30210,12861,.010517492,.010254356,.01119211,.017661009,.017518481,.022732146,,3,3,31
Aomori,22413,171,1,-.5,,1263000,97.06610000000001,16303,14667,1636,51928,34493,17435,.010120135,.0099475468,.010479849,.01661454,.016060313,.024057409,,4,5,31
Aomori,22420,206,1,-5,,1263000,97.06610000000001,35397,31860,3537,66790,40638,26152,.010373716,.010248118,.010575113,.015127964,.014707511,.020374542,,5,3,31
Aomori,22427,183,2,-.375,,1263000,97.06610000000001,71899,65360,6539,76307,47256,29051,.010366556,.010606993,.009997908,.014429703,.014021569,.020350557,,3,4,31
Chiba,21937,0,0,,100.000000445813,6255000,102.0437,,,,,,,,,,,,,,,,
Chiba,21944,1,0,,99.91073423439585,6255000,101.6780142857143,,,,,,,,,,,,,,,,
Chiba,21951,2,0,,99.68756870585297,6255000,100.7638,,,,,,,,,,,,,,,,
Chiba,21958,1,0,-7.125,99.68756870585297,6255000,100.7638,,,,,,,,,,,,,,,,
Chiba,21965,6,0,1.25,99.68756870585297,6255000,100.7638,,,,,,,,,,,,,,,,
Chiba,21972,4,0,-3.5,98.92479711371436,6255000,100.2250671428571,,,,,,,,,,,,,,,,
Chiba,21979,7,0,-13.75,94.34816756088274,6255000,96.99266999999999,,,,,,,,,,,,,,,,
Chiba,21986,10,0,-1.25,94.34816756088274,6255000,96.99266999999999,,,,,,,,,,,,,,0,,
Chiba,21993,13,0,4.5,94.34816756088274,6255000,96.99266999999999,,,,,,,,,,,,,,0,,
Chiba,22000,114,1,-3.5,94.34816756088274,6255000,96.99266999999999,,,,,,,,,,,,,,0,,
Chiba,22007,104,0,-10.75,88.43015196490161,6255000,92.21624857142857,,,,,,,,,,,,,,0,,
Chiba,22014,208,4,-19.75,86.06294572650916,6255000,90.30568000000001,,,,,,,,,,,,,,0,,
Chiba,22021,215,6,-22.75,86.06294572650916,6255000,90.30568000000001,,,,,,,,,,,,,,0,,
Chiba,22028,121,15,-28,86.06294572650916,6255000,90.30568000000001,,,,,,,,,,,,,,0,,
Chiba,22035,45,8,-26.75,85.03457049499484,6255000,88.96789,,,,,,,,,,,,,,0,,
Chiba,22042,19,6,-31.25,83.66340351964242,6255000,87.18416999999999,,,,,,,,,,,,,,0,,
Chiba,22049,18,2,-22.25,83.66340351964242,6255000,87.18416999999999,,,,,,,,,,,,,,11,12,82
Chiba,22056,6,2,-31,83.66340351964242,6255000,87.18416999999999,,,,,,,,,,,,,,6,10,82
Chiba,22063,4,1,-17.75,83.66340351964242,6255000,87.18416999999999,,,,,,,,,,,,,,4,6,82
Chiba,22070,6,0,-13.5,91.31399634631853,6255000,94.03359999999999,,,,,,,,,,,,,,4,4,82
Chiba,22077,12,0,-15,91.31399634631853,6255000,94.03359999999999,,,,,,,,,,,,,,4,4,82
Chiba,22084,5,0,-10.5,91.31399634631853,6255000,94.03359999999999,,,,,,,,,,,,,,2,3,82
Chiba,22091,25,0,-11.75,91.31399634631853,6255000,94.03359999999999,,,,,,,,,,,,,,2,2,82
Chiba,22098,59,0,-15,91.87081262326727,6255000,94.12714285714284,,,,,,,,,,,,,,2,2,82
Chiba,22105,107,1,-14.25,92.09353913404675,6255000,94.16456000000001,,,,,,,,,,,,,,0,1,82
Chiba,22112,179,0,-15.75,92.09353913404675,6255000,94.16456000000001,,,,,,,,,,,,,,0,0,82
Chiba,22119,175,0,-13.5,92.09353913404675,6255000,94.16456000000001,,,,,,,,,,,,,,3,2,82
Chiba,22126,304,3,-12.5,92.26206052196987,6255000,94.42863142857142,,,,,,,,,,,,,,4,5,82
Chiba,22133,380,5,-11,92.68336399177768,6255000,95.08880999999998,,,,,,,,,,,,,,6,6,101
Chiba,22140,298,2,-12,92.68336399177768,6255000,95.08880999999998,,,,,,,,,,,,,,6,5,101
Chiba,22147,312,3,-15,92.68336399177768,6255000,95.08880999999998,,,,,,,,,,,,,,9,8,101
Chiba,22154,259,3,-13.5,92.68336399177768,6255000,95.08880999999998,,,,,,,,,,,,,,9,9,101
Chiba,22161,178,2,-13.75,94.21850784619394,6255000,96.58231285714285,,,,,,,,,,,,,,10,9,101
Chiba,22168,193,3,-12,94.47436515526331,6255000,96.83123000000001,,,,,,,,,,,,,,8,8,101
Chiba,22175,233,1,-8.5,94.47436515526331,6255000,96.83123000000001,,,,,,,,,,,,,,6,7,101
Chiba,22182,168,2,-19.25,94.47436515526331,6255000,96.83123000000001,,,,,,,,,,,,,,8,6,101
Chiba,22189,241,2,-9,95.40303878918971,6255000,97.58307000000001,,,,,,,,,,,,,,9,6,101
Chiba,22196,263,1,-15.75,96.09954401463447,6255000,98.14694999999999,,,,,,,,,,,,,,13,10,101
Chiba,22203,220,3,-11,96.09954401463447,6255000,98.14694999999999,,,,,,,,,,,,,,12,12,101
