prefecture,year,month,positive,death,population,qe,FujiiKasaigdo,Fujiigdo,FujiiKasaigdp,Fujiigdp,rdei,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Aichi,2020,1,2,0,7537000,100.0000023,102.06114,102.02888,100,100.0000056,100,102.02888,101.58939,101.58938,102.02888,102.4722,,1,0,12.08333333,1,-45.3933381,-0.834493075,2.5,-14.0322466,-0.494438023,1.196148038,0.2,0.3,-4.7,9.2,105.2,287173,,,,,,,,,,,,,,-15.80120635,1544,7510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,2020,2,27,0,7537000,100.0000023,100.96634,100.98275,99.292732,99.38746297,98.561874,101.40392,100.96711,100.87087,100.56158,100.99852,-1.5,-4,-5,9.481481481,1,-66.45023945,-4.906899311,10.51851852,-13.09135261,-3.356645148,-5.491297659,2.4,1.7,3.2,24.4,104.1,271735,36.9,,50,48.1,40,33.7,31.8,36.5,34.9,44.8,41.7,39.9,36.1,-10.41336609,1625,9160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,2020,3,149,19,7537000,100.0000023,94.577797,95.575897,94.064972,96.08006795,91.270592,98.029419,97.607147,95.56002,93.122368,93.526985,-5.75,-7.5,-9,7.25,-81,-87.5071408,-22.81122737,0.5,-13.22647054,-12.42444002,-15.47691205,-9,-6.4,-12.6,11.4,96.4,292214,30.4,,27.8,40.8,31,29.6,26.4,21.3,31,32.7,25,33,29.7,-23.66352674,1961,9928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.5,,,
Aichi,2020,4,309,14,7537000,92.05657269,87.318703,87.708466,83.11602,83.49209565,86.805542,86.001945,87.410637,87.016907,89.414993,87.996849,-20.625,-16.5,-25,8.666666667,-97,-99.6751372,-62.83226903,-17.4,-64.31063966,-47.46454155,-27.5735423,-18.2,-10.7,-10.1,18.2,81,267922,22.5,,27.8,31.1,24.7,22.4,18.5,10.5,23.7,25.3,50,26.3,21.5,50.17910853,1099,4265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,,,
Aichi,2020,5,24,1,7537000,92.05657269,81.593826,83.038055,75.588509,78.03690884,83.192505,80.382767,81.699417,79.136108,85.693344,84.334229,-20.25,-12.5,-20.5,7.5,-98,-99.9512478,-52.18157851,-31,-77.93049629,-52.13233639,-25.159971,-10.5,-9.1,6.7,14.6,66.1,252017,23.8,16.7,,36.1,33.3,17.6,23.6,30,16.7,29.2,,24.1,23.8,-9.606000948,945,3371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,
Aichi,2020,6,17,0,7537000,92.05657269,86.252586,89.200905,80.364128,85.71259495,87.482803,88.289192,89.735352,84.135864,90.112617,88.683403,-10.75,-7,-10.5,5.5,-86,-99.4395712,-26.83961405,-32.5,-67.51580033,-33.41066951,-41.62084125,-1.3,-6.9,17.1,7.2,67.3,273699,27,,,35.4,33.3,20,39.4,36.7,16.7,26.7,,27.1,26.9,-21.9492212,1539,6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3,,,
Aichi,2020,7,1307,1,7537000,96.90266588,91.29335,91.550621,88.477394,89.5665871,87.38018,92.681854,92.739349,91.611572,90.419403,90.363388,-12.25,-3,-4.5,7.483870968,-75,-96.9092185,-21.17040734,-31.22580645,-60.82043079,-23.43258089,-52.13969974,-1.3,-8.8,8,8.2,86.5,266897,31.8,,,43.1,33.3,25,39.4,30,33.3,40,,29.6,32.1,-19.48909386,1777,7559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.2,,,
Aichi,2020,8,2764,30,7537000,96.90266588,94.328972,94.297134,91.014778,91.5648523,90.690285,94.749619,94.808403,94.238838,93.844635,93.786507,-15.25,-6.5,-12,1.5,-59,-94.9919643,-32.7575236,-30.25,-65.25839753,-36.83637625,-42.86673925,-0.6,-5.9,3.7,15.3,91.5,276360,31,,,45.2,33.3,24.1,42.6,36.1,11.1,27.8,,20.4,32.4,-1.759612266,1437,6362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,,,
Aichi,2020,9,830,21,7537000,96.90266588,96.164635,95.77655,94.755318,94.62876773,90.485764,97.920105,97.98085,98.111885,93.633003,93.574997,-10.625,-6,-6.5,-4.259259259,-155,-94.3312574,-22.63825726,-33.7037037,-53.20692636,-19.26390823,-16.26670593,-13.8,-4.5,-32.9,-8.4,98.3,269863,31.9,,,50,33.3,26.8,33.3,41.7,16.7,26.7,,27.1,32.5,-24.22134705,2001,9101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.6,,,
Aichi,2020,10,864,10,7537000,99.65866934,98.996574,98.202316,98.354309,97.19437215,92.38015,100.69615,100.42033,101.61876,95.708481,95.972099,-7,2,-0.5,8.064516129,67,-81.5505229,-19.79619735,-30.70967742,-66.07917522,31.50562996,7.144235145,5.4,0.3,28.4,8.6,105.3,283508,34.4,,,53.7,33.3,30.3,37,36.7,16.7,25,,28.6,35.1,-17.07140024,1767,7716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,,,
Aichi,2020,11,3832,23,7537000,99.65866934,98.541763,97.299919,98.172913,96.14720937,91.68528,99.611259,99.338402,101.43134,94.988571,95.250214,-8.125,-3.5,-7,1,81,-54.0781493,-28.66521289,-26.5,-23.80938643,19.68390257,9.2815257,-2.2,-5.7,23.5,7.9,105,278718,38.6,,,53.8,33.3,33.8,43.1,33.3,16.7,36.1,,39.6,38.5,-3.86747153,1829,7604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8,,,
Aichi,2020,12,6449,95,7537000,99.65866934,96.548508,96.542389,95.311989,95.6642858,90.705826,99.110939,98.839455,98.475464,93.973831,94.232674,-12.5,-6.5,-12.5,4.774193548,-6,-75.9018452,-41.12532899,-29.58064516,-14.88757062,-3.732742927,-12.4284025,-2.3,-5.2,15.1,9.1,99,315007,37.4,,,54.8,33.3,33.8,36.4,33.3,8.3,33.3,,33.3,37.9,-16.0696802,1542,6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8,,,
Aichi,2021,1,7475,186,7537000,98.73643409,95.395782,95.374184,95.416855,95.27698078,88.74807,98.757904,97.750717,97.894226,91.990463,92.948151,-21,-9,-15.5,11.5,-74,-73.502144,-44.15380856,-12.5,-12.0749315,-39.70991043,-10.9978524,-5.6,-4.7,12.9,9.3,100.3,267760,35.6,,,47.6,33.3,30.6,39.6,41.7,16.7,33.3,,41.7,34.9,-12.83778894,1747,8593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.9,,,
Aichi,2021,2,1840,118,7537000,98.73643409,95.34198,95.547997,93.966957,94.26633349,90.094093,97.710335,96.713837,96.406685,93.385658,94.357872,-18.125,-12,-17,5.25,-76,-64,-46.42003039,-13.5,-51.8118517,-51.00367334,-5.48253765,-5,-7.5,1.4,-4.6,97.5,252451,38.8,,,50,33.3,35.8,42.6,36.7,27.8,40,,39.6,38.7,14.08752853,1846,8979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.5,,,
Aichi,2021,3,1505,65,7537000,98.73643409,96.187469,96.592987,96.182251,96.86569848,89.511047,100.40466,99.380684,98.679497,92.781311,93.747231,-11.5,-7.062,-10.304,3.5,-54,-69,-37.63636266,-19.25,-14.98363178,-27.56794043,26.32399895,5.7,0.6,8.6,-1.5,100,309800,35.4,,,42.4,33.3,36.9,35,22.2,16.7,31.3,,39.6,34.9,-13.43664652,2376,11385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,,,
Aichi,2021,4,6082,46,7537000,99.05555338,,,98.326157,97.50839938,,,100.01455,100.85332,,,-9.75,-5.565,-9.7,6.790557,-69,-65,-42.01799574,-19.7,,,,18.8,5.1,7.1,-3.4,105.4,301043,35.3,,,43.1,50,32.4,42.9,45.2,4.2,27.1,,40.5,34.9,-14.2538581,1620,6536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,2021,5,13813,162,7537000,99.05555338,,,93.319191,91.91239221,,,94.274712,95.717667,,,-15.25,-7.5,-14,6.6923825,-69,-82,-56.91458774,-17.564155,,,,7.2,3.2,-1.4,1.1,97.6,281063,34.8,,,45.6,33.3,33.8,30.3,41.7,8.3,27.1,,38.1,34.5,-28.4,1397,6115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,2021,6,3804,171,7537000,99.05555338,,,,96.63234453,,,99.115974,,,,-12.625,,,3.922908889,,,-55.01186513,-18.16104147,,,,,,,,,260285,39.3,,,46.7,44.4,40.5,34.7,44.4,16.7,30.3,,38.1,39.5,,1684,6366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,2021,7,3001,46,7537000,,,,,,,,,,,,-12.5,,,8,,,-52,,,,,,,,,,,39.2,,,50,41.7,37.6,36.1,38.9,16.7,38.1,,40.5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aichi,2021,8,6276,10,7537000,,,,,,,,,,,,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,2020,1,0,0,981000,100.0000023,102.06114,102.02888,100,100.0000007,100,102.02888,101.58939,101.58938,102.02888,102.4722,,-2.5,-1,4.583333333,-5,-57.260274,10.14204267,-4.75,-8.602894876,10.68540806,4.337961291,-3.1,-1.8,4.9,9.1,104.5,287173,,,,,,,,,,,,,,-13.00705092,392,1041,,,,,,,,,,,,,,,,,,,,,,55.6,79.7,,,,,,,,,,,
Akita,2020,2,0,0,981000,100.0000023,101.68512,100.9612,101.06219,99.7061373,98.200958,101.72906,101.29085,102.66845,100.19334,100.62868,1,1.5,-1,-1.555555556,-9,24.2105263,-0.437044643,-6.851851852,3.92815167,1.555487633,-0.531770795,2.1,1.2,7.4,20.4,108.9,271735,35.7,33.3,50,37.8,38.9,36.9,34.1,28.6,58,34.7,16.7,39.7,34.9,28.29527689,514,1343,,,,,,,,,,,,,,,,,,,,,,66.7,84.5,,,,,,,,,,,
Akita,2020,3,6,0,981000,100.0000023,97.409073,96.496124,97.146179,95.41695079,93.737572,97.352852,96.933487,98.690201,95.639397,96.054947,-3.25,-1,-1.5,-2.25,-59,-99.6328029,-17.15135204,-3.5,3.011350343,-17.00451743,-10.34581278,-3.1,-7.3,-0.8,19.5,106.2,292214,31.5,37.5,50,34.3,30,28.9,30.2,27.8,,35,16.7,32.1,31.5,-30.23260798,775,2069,,,,,,,,,,,,,,,,,,,,,,66.7,75.3,,,,,,,,,,,
Akita,2020,4,10,0,981000,92.05657269,92.424232,91.802261,89.92453,88.31389931,89.932373,90.968697,92.45874,94.144966,92.635818,91.166588,-7.875,-1,2.5,2.733333333,-96,-100,-57.85273769,-8.133333333,-60.61583238,-45.05929793,-21.88855142,-3.9,-12,4.3,15.9,99.7,267922,26.3,16.7,33.3,31.1,23.3,27,24.4,27.1,,25.6,16.7,21.4,27.1,-26.17328242,432,734,,,,,,,,,,,,,,,,,,,,,,44.4,66,,,,,,,,,,,
Akita,2020,5,0,0,981000,92.05657269,90.051147,89.660172,86.701782,85.55002328,88.537102,88.121735,89.565147,90.770958,91.198608,89.752174,1.25,-1,-0.5,1.75,-98,-99.765808,-42.06804801,-18.5,-72.77119058,-44.87984545,-17.02917735,2.3,-10.1,24.3,7.6,92.5,252017,27.3,22.2,50,34.4,19.4,29.4,23.6,30.6,66.7,22.6,16.7,29.2,27,-74.68988431,344,513,,,,,,,,,,,,,,,,,,,,,,22.2,53.7,,,,,,,,,,,
Akita,2020,6,0,0,981000,92.05657269,94.611328,94.392906,93.195572,92.35895703,90.917404,95.135345,96.693642,97.569527,93.650459,92.165138,9.875,-1.5,3.5,2.75,-84,-100,-20.26968774,-17.75,-56.82897425,29.23091527,-36.08230484,3.2,-3.1,50.6,12.8,95.5,273699,30.2,22.2,50,35.6,33.3,29.6,25.4,33.3,33.3,29.8,33.3,30.8,30.1,14.16142104,482,1219,,,,,,,,,,,,,,,,,,,,,,22.2,58.8,,,,,,,,,,,
Akita,2020,7,2,0,981000,96.90266588,94.298576,94.395714,91.950729,92.74989008,89.695786,95.975876,96.035416,95.207947,92.815544,92.758049,9.25,6,0.5,1.032258065,-53,-100,-2.859159148,-16.48387097,-61.72199258,23.36200175,-44.96815871,0.1,-7.5,10.6,11.6,93,266897,30.3,22.2,50,34.5,36.7,25.8,26.5,41.7,27.8,34.7,16.7,29.2,30.5,-27.58099739,526,1298,,,,,,,,,,,,,,,,,,,,,,0,58.6,,,,,,,,,,,
Akita,2020,8,31,0,981000,96.90266588,94.250847,95.124458,91.422577,93.72217516,90.132004,96.981979,97.042145,94.661087,93.266937,93.20916,15.5,1.5,-2.5,-2.75,-57,-99.6632997,-27.52482417,-2.75,-70.59252663,-7.461180233,-35.84652637,-1.9,-2.8,4.5,8.9,89.4,276360,31.1,22.2,50,41.7,30,30,25,33.3,25,30.3,16.7,28.6,31.6,25.71121419,427,1032,,,,,,,,,,,,,,,,,,,,,,11.1,55.6,,,,,,,,,,,
Akita,2020,9,4,0,981000,96.90266588,96.457771,96.783089,94.266685,95.52085631,91.539078,98.843224,98.904541,97.605942,94.722954,94.664276,15.875,-1.5,2.5,-4.592592593,0,-100,-1.617545508,-8.962962963,-65.34602068,-2.404581055,-5.332005645,-8,-2.3,-33.6,1.6,94.9,269863,32.4,25,50,47.1,30,24.2,32.6,35.7,50,25,16.7,34.5,32.1,84.93645319,593,1504,,,,,,,,,,,,,,,,,,,,,,33.3,58.2,,,,,,,,,,,
Akita,2020,10,10,0,981000,99.65866934,96.788475,97.995216,94.035774,96.7303276,92.444397,100.21539,99.94088,97.156891,95.77504,96.038841,19.5,3,1.5,11.16129032,29,-96.3695038,0.675333287,-8.516129032,-60.39367822,42.80323941,22.77086255,7.2,-3.1,41.7,6.9,92.1,283508,36.4,22.2,50,50.9,36.7,28.6,33.3,36.1,66.7,34.6,16.7,38.9,35.8,0.669058514,496,1369,,,,,,,,,,,,,,,,,,,,,,55.6,60.7,,,,,,,,,,,
Akita,2020,11,27,1,981000,99.65866934,97.567474,97.983414,95.183861,96.35475154,92.797195,99.826279,99.552834,98.343079,96.140549,96.405357,9.875,2.5,1,2.5,148,-93.8256659,-0.268934107,3.5,-20.85436699,32.5255858,23.74945547,-0.1,-1.7,29.8,14.3,96.2,278718,39.1,27.8,50,48,33.3,34.8,35.8,47.6,83.3,37.5,16.7,38.1,39.3,8.141804633,543,1191,,,,,,,,,,,,,,,,,,,,,,44.4,62,,,,,,,,,,,
Akita,2020,12,50,0,981000,99.65866934,97.962082,97.873283,95.68914,95.88715534,93.052193,99.341835,99.069717,98.865135,96.404732,96.670273,-3,-5.5,-4.5,5.483870968,132,-86.4238411,-25.84913827,-0.741935484,-13.90844216,5.772391092,-12.94430485,0.1,-1.7,14,10.4,99,315007,34.2,33.3,50,45.6,26.7,31.8,30.8,27.8,44.4,30.8,16.7,41.1,32.9,1.407319953,414,963,,,,,,,,,,,,,,,,,,,,,,55.6,63,,,,,,,,,,,
Akita,2021,1,121,0,981000,98.73643409,96.687675,98.268547,92.94989,95.90065852,93.709076,99.404366,98.390594,95.363213,97.132713,98.143936,-14.75,-3.5,-1.5,4.25,-24.18414918,-99.0410959,-37.72315552,3,-24.4559403,-17.28732161,-22.31693716,-1.4,-0.8,1.3,7.8,94.3,267760,36.8,38.9,33.3,40.7,36.7,35.7,35.6,41.7,38.9,33.3,16.7,37.8,36.6,-3.363112319,416,1177,,,,,,,,,,,,,,,,,,,,,,66.7,58.9,,,,,,,,,,,
Akita,2021,2,8,5,981000,98.73643409,97.644127,97.953873,95.149628,95.64677567,93.355797,99.141212,98.130119,97.620064,96.766533,97.773941,-12.25,0.5,-3,1,-29.13346614,-100,-25.48249072,3.5,-48.81661928,-10.27736756,-6.71961806,-2.3,-4,16.5,-2.3,100.7,252451,39.2,44.4,33.3,44.4,33.3,39.2,36,36.7,83.3,36.1,33.3,41.7,38.7,-4.559099521,423,1197,,,,,,,,,,,,,,,,,,,,,,66.7,62.1,,,,,,,,,,,
Akita,2021,3,14,0,981000,98.73643409,97.645203,97.889534,96.906258,97.27717644,91.60125,100.83118,99.802849,99.422302,94.947884,95.936356,-3.25,-1.1975,-3.415,1.5,-38.22067594,-97.8580171,-27.59029494,6.5,-2.121989151,8.503158989,37.79498309,0.7,3.7,12.6,-2.7,102.1,309800,40.8,50,,43.8,40,43,37.5,33.3,44.4,36.4,66.7,43.1,40.4,54.42952917,896,2196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,2021,4,172,3,981000,99.05555338,,,97.113899,97.70997085,,,100.2213,99.609909,,,8.25,1.098,0.2695,2.034614,-59.82552801,-85.8585859,-28.73990435,2,,,,0.6,9,13.2,3.1,103.7,301043,42,41.7,,42.2,40,45.2,40.6,37.5,83.3,38.9,16.7,48.7,40.7,44.72011145,532,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,2021,5,300,5,981000,99.05555338,,,95.410606,94.98686761,,,97.428207,97.862839,,,8,6,-1.5,2.2394725,-39,-100,-43.67587399,10.93820959,,,,-2.6,3.7,-3.8,8.3,104.1,281063,40.5,44.4,,43.3,33.3,47.4,39.2,33.3,33.3,34.7,16.7,41.7,40.3,73.4,503,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,2021,6,120,6,981000,99.05555338,,,,97.47195482,,,99.977165,,,,13.75,,,-1.393118148,,,-41.43210359,10.35477257,,,,,,,,,260285,42.6,61.1,,41.7,40,47.2,42.7,36.7,66.7,33.3,33.3,44.9,42.1,,504,1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,2021,7,145,0,981000,,,,,,,,,,,,11,,,6,,,-49,,,,,,,,,,,45.3,44.4,,50,36.7,50.8,41.1,36.1,50,45,33.3,50,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akita,2021,8,165,1,981000,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aomori,2020,1,0,0,1263000,100.0000023,102.06114,102.02888,100,99.99999983,100,102.02888,101.58938,101.58938,102.02888,102.4722,,3.5,0.5,5.666666667,0,565.5913978,3.928956958,-9.666666667,-6.845641358,3.32524698,10.52662004,-2.2,-1,4.1,5.1,119.5,287173,,,,,,,,,,,,,,-39.62004476,384,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.8,-64.6,,81.2,,,
Aomori,2020,2,0,0,1263000,100.0000023,98.611076,100.61531,95.712173,99.70202143,97.527061,101.72486,101.28667,97.233406,99.505768,99.938126,-0.5,3,-0.5,1.296296296,-24,-80.1104972,0.976047765,-6.481481481,-7.15066423,1.116019326,-0.05001565,2.3,3.1,9.1,20,104.4,271735,38,,,47.9,33.3,35.2,36.3,31.7,44.4,32.1,25,48.8,36,-42.55043213,498,1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,-37.9,,2.5,,,
Aomori,2020,3,8,0,1263000,100.0000023,96.835297,97.552818,94.760773,96.22728672,94.998611,98.179626,97.756706,96.266884,96.926025,97.347168,-3,-0.5,1,-1.75,-60,-99.1950758,-17.55216246,-6.25,0.520274561,-20.23491842,-8.589404724,-5.3,-4.7,-5.1,19.6,110.4,292214,30.8,,,38,33.3,29.6,30,27.1,33.3,24.4,16.7,33.3,30.4,-40.70542349,705,2090,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,-61.6,,-6.3,,,
Aomori,2020,4,18,0,1263000,92.05657269,92.79702,94.20089,87.13356,89.45476172,93.448776,92.143852,93.653145,91.223007,96.257927,94.731255,-13.625,-2,-1,3.266666667,-96,-100,-63.94861076,-12.33333333,-57.39324324,-45.37834206,-18.83666184,-8.5,-10.8,2,13.3,99.6,267922,29.1,,,38.3,16.7,27.5,27.3,33.3,25,13.6,16.7,33.3,28.5,-32.64732233,408,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.4,-38.9,,8.7,,,
Aomori,2020,5,1,1,1263000,92.05657269,90.773834,92.786186,83.470963,86.98243128,93.174271,89.597198,91.064781,87.388512,95.975174,94.45298,-7.75,-0.5,-1,2.75,-98,-96.5742251,-47.41649037,-26.5,-73.33516737,-52.88635575,-18.27666582,-3.5,-8.3,21.8,8.6,89.6,252017,26.6,,,35.6,33.3,23.1,27,20.8,16.7,17.9,16.7,30.3,26.1,0.096314219,352,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98.7,-1.9,,-40.3,,,
Aomori,2020,6,0,0,1263000,92.05657269,93.810478,97.054985,87.517883,93.40851062,95.036636,96.216454,97.792458,91.625366,97.893524,96.340904,0.125,-3,-0.5,1.5,-89,-100,-26.64738472,-26.5,-57.86535734,-30.34180818,-32.4236174,-0.4,-0.7,45.5,14.1,85.1,273699,32.2,,,41.4,33.3,28.1,27.2,35,22.2,25.9,16.7,33.3,32,-6.204507174,519,1268,,,,,,,,,,,,,,,,,,,,,,,,,,,,-95.2,58.6,,36.8,,,
Aomori,2020,7,5,0,1263000,96.90266588,94.767311,96.626915,89.647163,93.85580661,92.902283,97.120262,97.180511,92.822784,96.133568,96.07402,3.75,-3,-1.5,-1.612903226,-63,-100,-20.46205182,-21.32258065,-52.75336274,-2.600692194,-44.73877733,1.5,-5.6,6,11,94.6,266897,33.5,33.3,,41.1,41.7,32.5,31.7,31,25,26.7,8.3,36.4,33.1,42.69307948,562,1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.4,-48.4,,-1.9,,,
Aomori,2020,8,3,0,1263000,96.90266588,96.312019,98.025993,90.792313,94.72951886,94.732674,98.024361,98.085175,94.008499,98.027626,97.966904,12,-1,-0.5,-2.75,-55,-100,-33.80802797,-11.5,-63.46804294,-17.63347477,-31.51289416,-2,-7.3,3,11.5,96.4,276360,34.2,66.7,,40.9,25,33.3,31.7,31.5,33.3,24.2,16.7,36.4,33.9,-32.64118882,424,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,-89.6,-22.3,,-15.5,,,
Aomori,2020,9,1,0,1263000,96.90266588,97.424179,98.760437,93.059685,96.27405726,94.607658,99.62262,99.684425,96.356186,97.898262,97.837616,7.625,-2.5,-0.5,-9.185185185,7,-97.834912,-8.834308076,-14.88888889,-57.60106515,-13.59215131,-1.201186926,-7.1,-0.8,-34.7,-1.4,101.3,269863,33.5,33.3,,44.4,27.8,34.2,29.4,29.6,16.7,25.6,16.7,37.5,33,10.60202565,561,1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.4,13.6,,11.1,,,
Aomori,2020,10,191,3,1263000,99.65866934,98.879967,100.36008,94.193665,97.423837,96.316132,100.93388,100.6574,97.320023,99.78627,100.06112,9.75,-3,-2,4.806451613,42,-97.3007712,-14.11641043,-13.38709677,-59.18350932,16.60936075,16.41548122,3.8,-2.4,37.3,11.9,103.1,283508,34.1,,,45.8,25,32.5,31.7,33.3,23.3,20.5,16.7,38.9,33.5,-11.95821605,677,1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.5,50.8,,13,,,
Aomori,2020,11,68,2,1263000,99.65866934,98.185501,100.24603,92.708153,97.05617032,96.463638,100.55297,100.27753,95.785202,99.939087,100.21436,0.125,-4.5,-1,1.75,117,-71.2929145,-22.52986159,-2.75,-21.43967209,-3.547742144,8.888389379,2.5,-1.1,28.8,15.4,98.1,278718,35.4,66.7,,43,38.9,36.7,31.1,35.2,23.3,29.4,16.7,44,34.1,-9.916247545,636,1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.2,-51.2,,-42.5,,,
Aomori,2020,12,187,2,1263000,99.65866934,98.357925,99.805908,93.344414,96.51061052,96.159576,99.987755,99.713867,96.442581,99.624077,99.898476,-9,3.5,0,6.967741935,87,-93.495935,-37.78924724,-10.19354839,-20.29195554,-15.05163922,-15.43152657,-0.2,-1,12.7,8.3,102.1,315007,34.3,66.7,,42.2,27.8,36.8,27.8,36.4,5.6,29.2,16.7,40.3,33.5,-38.34753836,450,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.9,-57.8,,-24,,,
Aomori,2021,1,235,5,1263000,98.73643409,96.912811,98.699478,92.946869,96.2944884,94.146729,99.812584,98.794647,95.360107,97.586357,98.602303,-19.5,5,0.5,4,-52.10420842,-100,-46.63706728,-11.5,-18.90234276,-34.14851717,-15.11086699,0.2,-0.6,3.3,9.7,104.2,267760,32.5,50,,43.2,38.9,34.2,27.3,30,8.3,28.1,16.7,35.6,32.1,249.3750266,458,1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.4,15,,-54.8,,,
Aomori,2021,2,99,7,1263000,98.73643409,96.874954,98.567261,92.442474,95.60807403,94.578033,99.101097,98.090408,94.842621,98.033424,99.054016,-17.5,6,-1.5,2.75,-67.51091703,-97.145488,-33.79872096,-9.25,-50.47938874,-34.38960104,-4.13353649,-1.3,-4.4,13.8,-4.5,103.1,252451,33.8,33.3,,42.5,33.3,36.5,29.5,33.3,16.7,25,16.7,39.3,33,-1.454765642,505,1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.8,-14.9,,-54,,,
Aomori,2021,3,215,0,1263000,98.73643409,98.55986,99.450233,95.89856,97.51509561,94.374718,101.07779,100.04694,98.388435,97.822678,98.84108,-9,2.077,2.277,1,-23.65421153,-97.8693182,-31.24408339,-5.5,-4.399702172,-24.85904497,31.09010749,2.6,2.8,12.5,-1.8,110.9,309800,35.6,16.7,,44.4,33.3,38.3,29.6,33.3,13.3,34.4,16.7,38.5,35.2,4.63378097,754,2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aomori,2021,4,545,2,1263000,99.05555338,,,93.134827,97.62439263,,,100.13352,95.528564,,,-0.625,0.77,0.4825,1.433187,-57.13845205,93.045977,-39.0688748,-10.13333333,,,,6.3,8.7,13.1,2.4,101.6,301043,38.8,50,,45,41.7,43.3,31.7,35,16.7,38.9,25,43.6,38.1,-11.41293907,533,1373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aomori,2021,5,776,8,1263000,99.05555338,,,90.814934,94.67664586,,,97.110016,93.149048,,,-0.5,6,8,3.1092175,-66,-98.858075,-55.48456795,-2.606635072,,,,4,3.8,-4,6.4,100,281063,38.6,33.3,,45.7,41.7,42.5,31.5,29.6,25,37.2,16.7,45.2,37.5,-3.9,537,1294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aomori,2021,6,148,1,1263000,99.05555338,,,,96.95219606,,,99.444046,,,,3.625,,,-1.685538148,,,-49.61766809,-4.685571514,,,,,,,,,260285,39.1,33.3,,48,41.7,41.2,32.4,33.3,22.2,39.4,16.7,50,37.4,,504,1228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
